# LAMMPS data file written by OVITO Basic 3.12.1

1500 atoms
2 atom types

-10.9699634716 16.4549452075 xlo xhi
-10.9699634716 16.4549452075 ylo yhi
-10.9699634716 16.4549452075 zlo zhi

Masses

1 22.98977  # Na
2 15.9994  # O

Atoms  # atomic

480 2 -2.7424908679 2.7424908679 10.9699634716
481 1 -4.1137363019 9.5987180377 -6.8562271698
482 1 -1.371245434 6.8562271698 -9.5987180377
483 1 -4.1137363019 6.8562271698 -9.5987180377
484 1 -1.371245434 9.5987180377 -6.8562271698
485 1 -1.371245434 9.5987180377 -9.5987180377
486 1 -4.1137363019 6.8562271698 -6.8562271698
487 1 -1.371245434 6.8562271698 -6.8562271698
488 1 -4.1137363019 9.5987180377 -9.5987180377
489 2 -5.4849817358 5.4849817358 -10.9699634716
490 2 -5.4849817358 8.2274726037 -8.2274726037
491 2 -2.7424908679 5.4849817358 -8.2274726037
492 2 -2.7424908679 8.2274726037 -10.9699634716
